,julday,LNOx,LNOxEm,sqrtWS
5457,592,4.066459359,7.718302558,1.62788206
5458,592,4.305415532,7.850744101,1.420035211
5459,592,4.322807275,7.822339699,1.384377116
5460,592,4.058717385,7.586666076,1.102950588
5461,592,3.884651809,7.59538289,1.741694577
5462,592,4.231203745,7.769274066,1.765361153
5463,592,4.088494149,7.705700386,1.770169483
5464,592,3.711130063,7.735427739,1.602029962
5465,592,4.350277936,7.918119882,0.885155354
5466,592,4.060443011,7.912313504,1
5467,592,4.11414719,7.652027658,1.168973909
5468,592,4.110053856,7.436507878,1.154772705
5469,592,4.382026635,7.189905555,1.316624472
5470,592,4.476768471,6.913197551,1.176010204
5471,592,4.479039909,6.564657177,1.231462545
5472,593,4.534211097,6.20338205,1.396424004
5473,593,4.143928062,5.982259862,1.303840481
5474,593,3.825375199,5.684185861,1.40836785
5475,593,3.941581808,5.979196751,1.347775946
5476,593,3.795489189,6.092216717,1.378404875
5477,593,5.015954456,7.128418091,1.238143772
5478,593,5.230038526,7.432637913,1.095445115
5479,593,5.508375678,7.974754568,1.095445115
5480,593,5.157617484,8.064743525,0.884872872
5481,593,4.965637928,8.063904849,1
5482,593,4.572646994,8.072979125,1.040672859
5483,593,4.694096395,8.094249051,1.49448988
5484,593,4.354141431,7.976560598,1.788854382
5485,593,4.275276265,7.994472382,1.66838245
5486,593,4.295242505,8.073062896,1.712746333
5487,593,4.496470769,8.091555296,1.488791456
5488,593,4.493120682,8.150257586,1.210991329
5489,593,4.625952725,8.176098993,1.278084504
5490,593,4.26969745,7.981301666,0.966178037
5491,593,4.737951297,7.657836008,0.730410843
5492,593,4.297965447,7.188754213,1.024695077
5493,593,4.157319361,6.861304468,1.183215957
5494,593,3.988984047,6.523200401,1.161895004
5495,593,4.139158578,6.434107787,1.264911064
5496,594,4.098502572,6.087010759,1.347961424
5497,594,3.663561646,6.171483297,1.13291659
5498,594,3.827553849,5.962960149,1.118033989
5499,594,3.505557397,5.702519975,1.102950588
5500,594,3.855452654,5.961698055,1.140175425
5501,594,4.590564034,7.106235484,1.008464179
5502,594,4.845760651,7.522600385,0.885155354
5503,594,5.227626626,7.998315551,0.856446145
5504,594,5.163928464,8.042503561,0.966178037
5505,594,5.283203729,8.053624473,0.795927132
5506,594,5.227358278,8.088737214,0.806225775
5507,594,5.129602813,8.080662967,1.056645636
5508,594,5.003610679,7.975322422,0.816394512
5509,594,4.768563733,8.068932475,0.966178037
5510,594,4.956531035,8.154855817,1.080046295
5511,594,4.816645932,8.119962104,1.477497885
5512,594,4.854760907,8.22591979,1.140175425
5513,594,5.131967579,8.103101031,0.912962212
5514,594,4.860587298,7.957852254,1.072380529
5515,594,4.500920165,7.624676519,1.080046295
5516,594,4.379523504,7.251926839,1.161895004
5517,594,3.910021003,6.95762866,1.161895004
5518,594,4.064744092,6.566604731,0.774596669
5519,594,3.918005077,6.257010242,0.658027355
5520,595,3.69262244,5.981604553,0.605392435
5521,595,3.597312261,5.868881197,0.632455532
5522,595,3.986202404,5.803224174,0.577061522
5523,595,3.677565694,5.826242531,1.176010204
5524,595,3.106826321,5.788659673,1.390323703
5525,595,4.253482784,7.051195529,1.140175425
5526,595,4.545950826,7.540568496,0.939680797
5527,595,5.204281375,8.035953788,0.718679344
5528,595,5.259576538,8.11450027,1
5529,595,4.607667066,8.04736226,1.360147051
5530,595,4.797442074,8.127766781,0.966178037
5531,595,5.330542514,8.063401892,0.903603896
5532,595,4.97776769,8.020871809,0.82643814
5533,595,5.06354395,8.149859872,0.991463565
5534,595,4.915958247,8.188246483,0.816394512
5535,595,5.190175208,8.174887626,0.921954446
5536,595,4.913757219,8.176470275,0.875499857
5537,595,5.083575918,8.184557092,0.875785362
5538,595,4.847724131,8.005838437,0.846758525
5539,595,4.571613402,7.656012445,0.939946807
5540,595,4.456089963,7.307663519,0.991715685
5541,595,4.411585437,6.956792484,1
5542,595,3.997282849,6.562525762,0.695341643
5543,595,4.175156205,6.418623376,0.670820393
5544,596,3.645449896,6.110539124,0.763871717
5545,596,2.995732274,5.937092351,0.670820393
5546,596,3.258096538,5.601068078,0.752661943
5547,596,2.480731278,5.753561633,0.948683298
5548,596,2.827313622,5.8878955,1.190168055
5549,596,4.241326753,7.006160769,1.251598977
5550,596,4.107589789,7.370054594,1.390323703
5551,596,5.164500219,8.059701105,1.102950588
5552,596,5.147785132,8.067033988,0.948683298
5553,596,5.019925341,8.060672887,1.297304899
5554,596,5.213576138,8.060223583,1.056882207
5555,596,5.150107339,8.139215735,0.966178037
5556,596,4.712678394,8.034057738,0.894427191
5557,596,4.742755849,8.135601857,0.948683298
5558,596,4.920345823,8.187501123,0.903603896
5559,596,4.853201453,8.150963931,0.894427191
5560,596,5.127825562,8.223216274,0.921954446
5561,596,5.086361005,8.253233372,0.884872872
5562,596,4.959342,8.049648389,0.795927132
5563,596,4.867149761,7.671432129,0.875785362
5564,596,4.354141431,7.371831608,1.01661202
5565,596,4.199455047,7.106724266,1.322875656
5566,596,4.226833745,6.813977479,0.894427191
5567,596,4.088494149,6.523194588,0.795927132
5568,597,3.261935314,6.356770683,1.297497592
5569,597,3.565298392,6.02320117,0.84646323
5570,597,3.333988632,5.969737524,0.856446145
5571,597,2.545531272,5.983773533,1.204159458
5572,597,2.561095788,6.202856487,1.522005256
5573,597,3.897924081,7.06777353,1.161895004
5574,597,4.122283931,7.499874634,1.62788206
5575,597,4.653007515,8.017171464,1.449137675
5576,597,5.10533923,8.013624658,0.884872872
5577,597,4.498697941,8.032782505,1.843908891
5578,597,4.498141613,8.056441431,1.420035211
5579,597,4.504244267,8.125931422,1.47766708
5580,597,3.005682604,8.059434169,1.607171428
5581,597,3.520460802,8.079584206,1.347961424
5582,597,4.373868447,8.198826372,1.310152663
5583,597,4.48638665,8.159647624,1.378404875
5584,597,4.358630057,8.200124262,1.449137675
5585,597,5.029129877,8.218558445,1.258173279
5586,597,5.064491967,8.02776095,1.154772705
5587,597,4.945918979,7.87046253,1.264911064
5588,597,4.680277658,7.551640402,1.251798706
5589,597,3.771610852,7.382135623,1.741694577
5590,597,4.016383021,7.225751811,1.354067945
5591,597,4.007333185,6.925318123,1.42583309
5592,598,3.997282849,6.839179061,1.204159458
5593,598,4.085976313,6.941095898,0.991715685
5594,598,3.853334009,6.7344496,0.991715685
5595,598,3.677565694,6.578342429,1.224744871
5596,598,2.7047113,6.66902732,1.910497317
5597,598,3.389462125,7.130666122,1.919114379
5598,598,3.887730313,7.414680457,1.940747279
5599,598,3.892840186,7.746912873,2.12908431
5600,598,3.946424432,7.872311524,1.884144368
5601,598,3.735285827,8.095151768,2.14872055
5602,598,3.963666239,8.080056677,2.26196817
5603,598,4.036008985,8.100069751,2.020767181
5604,598,4.043928076,8.003308533,1.811905075
5605,598,3.852273001,7.941373981,1.663279892
5606,598,3.698829785,8.026961492,1.673320053
5607,598,3.303216973,7.898236047,1.798193538
5608,598,3.678829118,7.95522273,1.707776332
5609,598,3.277144733,7.799422445,1.765361153
5610,598,3.625673378,7.760685142,2.121320344
5611,598,3.64805746,7.541465351,1.68330033
5612,598,3.549617387,7.220303466,1.488791456
5613,598,4.129550818,7.115275761,1.549193338
5614,598,3.573749147,7.057144154,1.816590212
5615,598,4.06988109,6.943673885,1.347775946
5616,599,3.845883203,6.724694127,1.46628783
5617,599,4.106767082,6.718656967,1.378404875
5618,599,3.7208625,6.468662525,1.966341781
5619,599,2.850706502,6.302800235,2.313006701
5620,599,2.917770732,6.285380337,1.821126025
5621,599,3.706228092,6.382257085,1.488791456
5622,599,3.630985476,6.764244288,1.516575089
5623,599,3.929862924,7.102619412,1.271613149
5624,599,3.918005077,7.412707868,1.297304899
5625,599,3.583518938,7.773873196,1.258371964
5626,599,3.780774719,7.848278525,1.132695899
5627,599,4.047427642,7.798724946,0.78517514
5628,599,3.997282849,7.702922746,1.183215957
5629,599,4.299324143,7.652177321,1.505489953
5630,599,4.071587575,7.726435747,1.378404875
5631,599,4.261975404,7.742928778,1.384557691
5632,599,4.15575319,7.854902005,1.47766708
5633,599,4.241326753,7.905023654,1.454819576
5634,599,4.778703237,7.933294073,0.903603896
5635,599,4.873287103,7.690749525,0.974679434
5636,599,4.817050545,7.457430198,1.147388339
5637,599,4.452601587,7.257921884,1.238345671
5638,599,4.545950826,6.930982505,1.316434579
5639,599,4.686750173,6.649732714,1.396424004
5640,600,4.406719247,6.130704039,1.586505594
5641,600,4.194189897,6.113459281,1.61245155
5642,600,3.848017675,5.634112512,1.559967948
5643,600,3.618993327,5.68982605,1.565247584
5644,600,3.889777396,6.17264895,1.522169504
5645,600,4.96144505,7.416821577,1.602029962
5646,600,5.079539273,7.497901886,1.390503506
5647,600,5.445443431,8.132766473,1.437532608
5648,600,4.258445573,8.189939936,1.284523258
5649,600,3.709906821,8.117583982,1
5650,600,4.439705746,8.139542688,0.939946807
5651,600,4.297965447,8.137227719,1.310152663
5652,600,4.439705746,8.03270479,1.698087159
5653,600,4.596633855,8.187475732,1.559967948
5654,600,4.834295809,8.152019926,1.291123542
5655,600,4.599152114,8.198467789,1.543696861
5656,600,4.850075229,8.282098589,1.678392088
5657,600,4.983264097,8.303176809,1.238345671
5658,600,5.245180268,8.149300361,0.921954446
5659,600,5.196284641,7.728585079,0.903880523
5660,600,4.747537427,7.506896996,1.095445115
5661,600,4.550185878,6.985323364,1.414213562
5662,600,4.052654135,6.561659471,1.251598977
5663,600,4.287028906,6.354983928,1.329097438
5664,601,4.004602187,5.8981633,1.231462545
5665,601,3.641525758,5.880743696,1.322875656
5666,601,3.321432413,5.758956876,1.316624472
5667,601,3.017982882,5.614528081,1.169187752
5668,601,3.47506723,5.865681843,0.974679434
5669,601,4.616604564,7.304184924,0.948683298
5670,601,5.017941869,7.685759109,1.147388339
5671,601,5.011634794,8.273629309,1.110630452
5672,601,4.923260215,8.2615121,0.939946807
5673,601,5.590053709,8.224794444,0.806225775
5674,601,5.377128547,8.180644806,0.875499857
5675,601,5.358471289,8.193566141,0.991715685
5676,601,5.280662431,8.128581404,1.140175425
5677,601,5.278879673,8.356797983,1.154556192
5678,601,4.692723083,8.308962605,1.176222768
5679,601,5.02223443,8.380284041,1.016366076
5680,601,5.199325417,8.492027014,1.238345671
5681,601,5.101085197,8.305354014,1.095445115
5682,601,4.96877109,8.054038836,1.048808848
5683,601,5.085433504,7.697641278,0.795612971
5684,601,4.903792198,7.781154133,1.125610945
5685,601,4.673296015,7.232386757,1.378404875
5686,601,4.452019006,6.567360717,1.224744871
5687,601,3.996364154,6.351395727,1.238143772
5688,602,4.160444364,6.456759825,1.335477443
5689,602,4.588024027,7.015466535,1.080046295
5690,602,4.49925396,5.888815741,1.190378091
5691,602,3.435598808,5.64583158,1.197288603
5692,602,3.482777369,5.943104753,1.080046295
5693,602,4.75660289,7.244619276,1.231462545
5694,602,4.957586073,7.726478512,1.211197754
5695,602,5.227626626,8.261192683,0.966178037
5696,602,4.799914263,8.245322677,0.884872872
5697,602,4.700025717,8.288744662,0.991463565
5698,602,4.999574347,8.277973211,1.378404875
5699,602,4.695467824,8.24997569,1.914810696
5700,602,4.579852378,8.199997774,1.784236531
5701,602,4.497028027,8.238380466,1.770169483
5702,602,4.402441819,8.270330291,1.839429259
5703,602,4.646312129,8.2836444,1.798193538
5704,602,4.851248709,8.338148204,1.549193338
5705,602,4.592591404,8.366513462,1.118033989
5706,602,5.051777237,8.244503054,0.921954446
5707,602,4.945563297,7.938222378,0.836660027
5708,602,5.013963084,7.578612163,1.110630452
5709,602,4.577284982,7.134871816,1.072380529
5710,602,4.393213824,6.806026786,1.032956921
5711,602,4.127134385,6.657786888,1.147388339
5712,603,4.291144138,6.173671172,1.297497592
5713,603,3.758871826,6.035718915,1.168973909
5714,603,3.33220451,5.715024175,1.168973909
5715,603,2.598979106,5.539197032,1.217784874
5716,603,2.480731278,6.017056648,1.932226695
5717,603,3.572345638,7.382162655,1.755989749
5718,603,4.558078578,7.801623706,1.58113883
5719,603,5.177279038,8.2753325,1.072380529
5720,603,4.797442074,8.270423186,1.437706507
5721,603,3.417726684,8.235873426,1.919244643
5722,603,4.08176578,8.170480857,2.073644135
5723,603,3.852273001,8.288223955,2.008357538
5724,603,3.96271612,8.097150595,2.22856456
5725,603,4.171305603,8.190666068,1.979014906
5726,603,4.633271616,8.349216797,1.717556404
5727,603,4.592084946,8.361366307,1.638139188
5728,603,4.553876892,8.389437447,1.765502761
5729,603,4.608664075,8.4405461,1.825787501
5730,603,4.374498368,8.343683107,1.879760623
5731,603,4.050915004,8.001693187,2.137054047
5732,603,3.970291914,7.691460666,2.089736826
5733,603,3.391147046,7.183510055,2
5734,603,3.731699451,6.945303583,1.511125408
5735,603,4.310799125,6.709463101,0.795927132
5736,604,4.393213824,6.297484188,0.836660027
5737,604,4.339249605,6.320932504,1.048808848
5738,604,4.343805422,6.13640565,0.931128348
5739,604,4.423048609,6.113253289,0.983361582
5740,604,4.057853454,6.246438329,1.329097438
5741,604,3.760036648,7.39243129,2.48997992
5742,604,3.906004933,7.732605678,2.129201728
5743,604,4.635214307,8.200770876,1.945122104
5744,604,4.483002552,8.259480718,2.272993621
5745,604,4.478472533,8.201973051,2.024845673
5746,604,4.415219602,8.220938079,1.663279892
5747,604,4.479606963,8.240675882,1.390323703
5748,604,4.387635873,8.130741229,1.437532608
5749,604,4.716264233,8.288869478,1.414213562
5750,604,4.773223771,8.325482009,1.736807416
5751,604,4.803201036,8.393878976,1.779606698
5752,604,4.763881877,8.338912218,1.765502761
5753,604,5.046645732,8.370584404,1.366199107
5754,604,5.416544748,8.113310924,0.806225775
5755,604,5.316893752,7.950773203,0.806225775
5756,604,5.021575234,7.733117913,1.125388822
5757,604,4.991112628,7.561693136,1.204159458
5758,604,4.792064605,7.305805334,1.161895004
5759,604,4.780383204,7.060067882,1.443260198
5760,605,4.95088529,7.029239237,1.396424004
5761,605,4.601162165,6.888840894,1.549193338
5762,605,4.761746493,6.806903,1.505489953
5763,605,4.435567402,6.763378501,1.488959368
5764,605,4.747537427,6.855809337,1.454819576
5765,605,4.93842296,7.300501759,1.360147051
5766,605,5.496963286,7.728409606,1.431782106
5767,605,5.734796528,8.002701511,1.224744871
5768,605,4.229021132,8.075879627,1.231462545
5769,605,4.290459441,8.239038066,0.957340065
5770,605,4.500365072,8.241731648,0.966178037
5771,605,4.199455047,8.135352409,1.596871942
5772,605,4.513602992,8.111719842,1.884144368
5773,605,4.21582446,8.028442655,1.779466212
5774,605,4.180522258,8.061905919,1.807346121
5775,605,4.145512849,8.004728642,1.802775638
5776,605,4.264790325,7.968392613,1.848377667
5777,605,4.562784469,7.957116041,1.341640786
5778,605,4.941285216,7.843046342,0.795927132
5779,605,4.934833581,7.514003981,1
5780,605,4.551769409,7.221208593,1.140175425
5781,605,4.517431272,7.176380535,1.118033989
5782,605,4.50313746,7.12974885,1.024695077
5783,605,4.726059503,7.041253649,1.316624472
5784,606,4.580365067,6.938215686,1.284523258
5785,606,4.901935877,6.842521105,1.347775946
5786,606,4.747537427,6.499216201,1.310343466
5787,606,4.444414407,6.271002329,1.347961424
5788,606,4.321480135,6.235118902,1.238143772
5789,606,4.209160237,6.454029894,1.110630452
5790,606,4.674229722,6.849161287,1.032956921
5791,606,4.540631665,7.022759621,0.966178037
5792,606,4.698205052,7.289245456,1.303840481
5793,606,4.177459469,7.435925385,0.974679434
5794,606,4.175156205,7.739560667,1.211197754
5795,606,4.036891987,7.849478953,1.154556192
5796,606,4.21582446,7.725074901,0.957340065
5797,606,4.32611744,7.720438035,1.341640786
5798,606,4.576256176,7.949724202,1.06465957
5799,606,4.535820108,7.859259531,1.271416533
5800,606,4.315486111,7.938885393,0.948683298
5801,606,4.736198448,7.911771584,1.024695077
5802,606,4.924714232,7.872304965,0.894427191
5803,606,4.745366816,7.528831449,1.102950588
5804,606,4.49980967,7.306098131,1.095445115
5805,606,4.467630772,7.175444222,1.449137675
5806,606,3.645449896,6.974051673,1.565247584
5807,606,4.204692619,6.696281909,1.271416533
5808,607,3.918005077,6.179651113,1.390503506
5809,607,3.673765816,6.169201936,1.396424004
5810,607,3.741234684,5.926819272,1.420035211
5811,607,2.890371758,5.44931119,1.396424004
5812,607,3.63758616,6.114952754,1.426008415
5813,607,4.873669439,7.65888317,1.494322589
5814,607,5.008967237,7.769247169,1.384377116
5815,607,5.385412073,8.238265671,1.290929897
5816,607,4.6558633,8.27469816,1.10317723
5817,607,4.401829262,8.30128063,1.06465957
5818,607,4.289774275,8.268774623,0.974679434
5819,607,4.473351611,8.254248121,1.258173279
5820,607,4.613634264,8.151302653,1.875233319
5821,607,4.550714,8.187680953,1.944993573
5822,607,4.571096206,8.397963156,1.857417562
5823,607,4.779963476,8.355121648,1.62788206
5824,607,4.805249798,8.345383952,1.414213562
5825,607,5.165071647,8.341786605,1.040913061
5826,607,4.852420813,8.260985235,1.087887862
5827,607,4.679813729,7.884952413,0.875499857
5828,607,4.794136286,7.577983784,0.965919251
5829,607,4.500920165,7.055130763,1.125388822
5830,607,4.056123349,6.621298192,1.040672859
5831,607,4.177459469,6.430209829,0.683373983
5832,608,3.698829785,6.021547121,0.658407169
5833,608,3.524888854,5.863795316,0.774596669
5834,608,3.27336401,5.730439906,0.763871717
5835,608,3.265759411,5.787158313,0.774596669
5836,608,3.356897123,5.915958349,0.752661943
5837,608,4.981549713,7.630514782,0.856154192
5838,608,5.293807211,7.855032029,0.806225775
5839,608,5.353515527,8.371434464,0.806225775
5840,608,5.471429984,8.391339698,0.806225775
5841,608,4.957937505,8.329008935,0.948683298
5842,608,5.088521833,8.229259482,1.310152663
5843,608,4.884315927,8.373277124,1.717556404
5844,608,4.489759334,8.227297682,1.991732914
5845,608,4.715816706,8.296324137,1.914810696
5846,608,4.932313327,8.371833463,1.648180815
5847,608,4.95053137,8.37777224,1.329097438
5848,608,5.146039931,8.402620037,0.921954446
5849,608,5.083265985,8.431561023,0.836660027
5850,608,5.186267863,8.312016038,0.912962212
5851,608,5.156177599,8.043949949,0.912962212
5852,608,4.992810709,7.696828555,1.140175425
5853,608,4.731802837,7.221576688,1.183215957
5854,608,4.198704578,6.582557866,1.284523258
5855,608,3.687628672,6.287444191,1.335290231
5856,609,3.494991261,6.379070726,1.454819576
5857,609,3.435598808,5.875322797,1.384557691
5858,609,3.104586678,5.602035678,1.316434579
